video_id,video_url,description
3284,https://v.cdn.vine.co/r/videos/37AE064E-F03A-42A2-B070-7E33D822D72E-158-00000008B0ECF1F6_1.1.mp4,"A small black boy at a large swimming pool runs to the edge and waves his arms as though preparing to jump in or dive, then climbs into the water."
3284,https://v.cdn.vine.co/r/videos/37AE064E-F03A-42A2-B070-7E33D822D72E-158-00000008B0ECF1F6_1.1.mp4,"During the day, at poolside, a man tells a child to dive into the pool, so the child runs to the edge, turns around and slides into the water."
3300,https://mtc.cdn.vine.co/r/videos/C0157D1C0C1129009108750655488_2e092690b5f.5.1.1055436093442124790.mp4,"In a gym, a person holding a large ball in pace on the floor moves it away when another person jumps on it"
3300,https://mtc.cdn.vine.co/r/videos/C0157D1C0C1129009108750655488_2e092690b5f.5.1.1055436093442124790.mp4,"Inside a gym, a young caucasian man runs towards a large ball to sit on it and just as he gets to it, another man in a black shirt rolls it away causing the guy to fall to the floor."
3300,https://mtc.cdn.vine.co/r/videos/C0157D1C0C1129009108750655488_2e092690b5f.5.1.1055436093442124790.mp4,In a fitness room a young white man wearing a black shirt and blue shorts runs to jump on a large fitness ball held by a white man wearing a blue tee shirt with writing on the back a white shorts and just of the young man jumps to land on the ball the man holding it pushes it away and the young man lands on his behind on the hard floor as the holder laughs.
3300,https://mtc.cdn.vine.co/r/videos/C0157D1C0C1129009108750655488_2e092690b5f.5.1.1055436093442124790.mp4,"In a gym, a young Asian man walks toward a large red ball and jumps to sit on it but a person pushes it away and he falls to the floor and shouts."
3300,https://mtc.cdn.vine.co/r/videos/C0157D1C0C1129009108750655488_2e092690b5f.5.1.1055436093442124790.mp4,"In a gym, two boys are playing around, when one holds a ball onto which the other plans to jump, but when the approach is made, the ball is pushed away and the jumper falls on his butt in pain."
3307,https://mtc.cdn.vine.co/r/videos/91537BD2B31092645538773475328_1d2a9caa2fe.3.2.mp4,A person holding a microphone and a phone tries to take water bottle from another but drops it
3307,https://mtc.cdn.vine.co/r/videos/91537BD2B31092645538773475328_1d2a9caa2fe.3.2.mp4,"Inside a stadium, men are running across the stage."
3307,https://mtc.cdn.vine.co/r/videos/91537BD2B31092645538773475328_1d2a9caa2fe.3.2.mp4,"A white male wearing a white tee shirt is offered a A white male wearing a white tee shirt is offered a bottle of water by another white male wearing a white tee shirt with ""the Stone Roses"" written on the front and he purposely drops the bottle and walks away as the first man reaches for it."
3307,https://mtc.cdn.vine.co/r/videos/91537BD2B31092645538773475328_1d2a9caa2fe.3.2.mp4,"A man in a tank top hands a water bottle to a second man but drops it and walks away, then the second man drinks from a blue bottle."
3307,https://mtc.cdn.vine.co/r/videos/91537BD2B31092645538773475328_1d2a9caa2fe.3.2.mp4,"Two musicians, on break while performing, are engaged in pranks, like dropping a water bottle before the other could retrieve it."
3310,https://v.cdn.vine.co/r/videos_h264high/FD84022AC91313826137780420608_5591705c317.5.0.5084088462713912451.mp4,A young man sits down on wooden platform with metal chain hanging down next to another man
3310,https://v.cdn.vine.co/r/videos_h264high/FD84022AC91313826137780420608_5591705c317.5.0.5084088462713912451.mp4,A young asian man in a black jacket joins another young man on a steel ledge outside on a cloudy day
3310,https://v.cdn.vine.co/r/videos_h264high/FD84022AC91313826137780420608_5591705c317.5.0.5084088462713912451.mp4,"A Japanese young man wearing a white shirt and black coat and jeans with a plaid cloth tied around his waist sits down next to another Japanese young man wearing a brown coat, white shirt and jeans"
3310,https://v.cdn.vine.co/r/videos_h264high/FD84022AC91313826137780420608_5591705c317.5.0.5084088462713912451.mp4,"Two young Asian men, one with blond hair, sit on a wooden platform outside, a large chain nearby."
3310,https://v.cdn.vine.co/r/videos_h264high/FD84022AC91313826137780420608_5591705c317.5.0.5084088462713912451.mp4,Two asian boys sit at the end of a wooden rail and look out over the countryside.
3311,https://mtc.cdn.vine.co/r/videos/163B5DD0031126140520314597376_208bd6097b1.2.1.7807921215857771921.mp4,"A woman wearing a body microphone walks and talks, then trips over curved bench and falls down"
3311,https://mtc.cdn.vine.co/r/videos/163B5DD0031126140520314597376_208bd6097b1.2.1.7807921215857771921.mp4,Inside a room a woman in red and white is walking and talking and trips over a bench and falls to the floor.
3311,https://mtc.cdn.vine.co/r/videos/163B5DD0031126140520314597376_208bd6097b1.2.1.7807921215857771921.mp4,A hispanic woman wearing a red dress with white v shoulders and neck wearing a microphone is talking to the camera when she trips overs part of the set in front of her.
3311,https://mtc.cdn.vine.co/r/videos/163B5DD0031126140520314597376_208bd6097b1.2.1.7807921215857771921.mp4,A woman in a red and white shirt with a large V design walks across a stage looking toward the camera and trips over a wooden bench.
3311,https://mtc.cdn.vine.co/r/videos/163B5DD0031126140520314597376_208bd6097b1.2.1.7807921215857771921.mp4,"A woman announcer, on a TV set, walks across the stage talking to the audience and proceeds to trip over a set decoration and tumbles."
3313,https://v.cdn.vine.co/r/videos_h264high/9FC23DA2021194410216561737728_33f6af350db.2.1.14292787585697751751.mp4,One young man looks at his phone while another plays wooden xylophone
3313,https://v.cdn.vine.co/r/videos_h264high/9FC23DA2021194410216561737728_33f6af350db.2.1.14292787585697751751.mp4,"In a bedroom, a young caucasian man wearing a black hat plays a xylophone while another guy thinks its his cell phone ringing."
3313,https://v.cdn.vine.co/r/videos_h264high/9FC23DA2021194410216561737728_33f6af350db.2.1.14292787585697751751.mp4,"A white an with a baseball cap on backward wearing a black jacket over a grey tee shirt and black jeans with a hole in the knee hears a noise and thinks it is his cell phone, then he sees another white man wearing a stacking cap and black tee shirt playing an instrument that makes the sound of a cell phone ringing."
3313,https://v.cdn.vine.co/r/videos_h264high/9FC23DA2021194410216561737728_33f6af350db.2.1.14292787585697751751.mp4,One boy at a table picks up his cell phone and looks at it while another plays a xylophone.
3313,https://v.cdn.vine.co/r/videos_h264high/9FC23DA2021194410216561737728_33f6af350db.2.1.14292787585697751751.mp4,"a boy is sitting at home when he here's his phone ring, only to discover it is a prank with a brother playing an xylophone."
3315,https://v.cdn.vine.co/r/videos/57ED442F2D1101521118000721920_28b57e7f0df.1.1.6460967637516092746.mp4,A person sits at a computer station wearing a motorcycle helmet
3315,https://v.cdn.vine.co/r/videos/57ED442F2D1101521118000721920_28b57e7f0df.1.1.6460967637516092746.mp4,"Inside a room, a man sits at a desk with a black helmet on."
3315,https://v.cdn.vine.co/r/videos/57ED442F2D1101521118000721920_28b57e7f0df.1.1.6460967637516092746.mp4,"A white young man sitting at a desk wearing a motorcycle helmet, a white tee shirt working on a computer making weird noises."
3315,https://v.cdn.vine.co/r/videos/57ED442F2D1101521118000721920_28b57e7f0df.1.1.6460967637516092746.mp4,A boy in a white shirt sits at a desk wearing a helmet and manipulates a device in front of him.
3315,https://v.cdn.vine.co/r/videos/57ED442F2D1101521118000721920_28b57e7f0df.1.1.6460967637516092746.mp4,"Peering around a doorway in a home, the cameraman is seeking strange sounds, only to discover a boy in a racing helmet talking to himself while working on a computer."
3324,https://mtc.cdn.vine.co/r/videos_h264high/1599D243621164013394232307712_SW_WEBM_142049659594567dcf69723.mp4,Woman sitting on lounge chair with green cushions leans forward and the chair falls forward onto her
3324,https://mtc.cdn.vine.co/r/videos_h264high/1599D243621164013394232307712_SW_WEBM_142049659594567dcf69723.mp4,A young caucasian woman is leans forward in a rocking chair and falls out.
3324,https://mtc.cdn.vine.co/r/videos_h264high/1599D243621164013394232307712_SW_WEBM_142049659594567dcf69723.mp4,A woman with long brown hair wearing a black swimming suit leans forward in a folding chair and the chair folds over on her.
3324,https://mtc.cdn.vine.co/r/videos_h264high/1599D243621164013394232307712_SW_WEBM_142049659594567dcf69723.mp4,"A young woman sits in a wooden lounge chair with a green cushion on a patio, leans forward and the chair tips over on her."
3324,https://mtc.cdn.vine.co/r/videos_h264high/1599D243621164013394232307712_SW_WEBM_142049659594567dcf69723.mp4,"A woman, outdoors on a beach chair, leans forward and the chair collapses onto her."
3337,https://mtc.cdn.vine.co/r/videos/2EA7B4EF2F1057010991134556160_1bc5b254054.4.8.2382197231590340090.mp4,"Man on a stage with green backdrop starts to push his stomach forward, then people on stage and in the backstage crew move the same way"
3337,https://mtc.cdn.vine.co/r/videos/2EA7B4EF2F1057010991134556160_1bc5b254054.4.8.2382197231590340090.mp4,An african american man in an orange shirt is being filmed dancing while others are doing the same movement.
3337,https://mtc.cdn.vine.co/r/videos/2EA7B4EF2F1057010991134556160_1bc5b254054.4.8.2382197231590340090.mp4,On a television set several black men are making vulgar moves with their bodies.
3337,https://mtc.cdn.vine.co/r/videos/2EA7B4EF2F1057010991134556160_1bc5b254054.4.8.2382197231590340090.mp4,A man on a green stage in an orange shirt shakes his pelvis while the backstage crew shake theirs.
3337,https://mtc.cdn.vine.co/r/videos/2EA7B4EF2F1057010991134556160_1bc5b254054.4.8.2382197231590340090.mp4,"in the filming of a commercial, the actor is dancing and gyrating to music, but so are the editors and assistants."
3339,https://mtc.cdn.vine.co/r/videos/B92068A5D61156354482368581632_294ee8d1cb2.5.1.8631434549045724702.mp4,Boy in blue shirt sits in a front yard when another child in a yellow toy car knocks him over and runs up him
3339,https://mtc.cdn.vine.co/r/videos/B92068A5D61156354482368581632_294ee8d1cb2.5.1.8631434549045724702.mp4,"Outside on the grass on a sunny day, a little boy runs over another little boy sitting on the grass with his electric big wheel car."
3339,https://mtc.cdn.vine.co/r/videos/B92068A5D61156354482368581632_294ee8d1cb2.5.1.8631434549045724702.mp4,A young boy wearing a blue shirt and black shorts is sitting on a front lawn and gets run over by another young boy wearing a green shirt and driving a yellow battery operated toy jeep.
3339,https://mtc.cdn.vine.co/r/videos/B92068A5D61156354482368581632_294ee8d1cb2.5.1.8631434549045724702.mp4,"In the front yard of a suburban house, a little boy in a yellow toy Jeep runs over a boy sitting on the grass."
3339,https://mtc.cdn.vine.co/r/videos/B92068A5D61156354482368581632_294ee8d1cb2.5.1.8631434549045724702.mp4,"on a suburban lawn, a child, driving an electric jeep, completely runs over another toddler."
3370,https://v.cdn.vine.co/r/videos/E44CE5EB4A1288843865742336000_3db214774b4.1.5.4407824988842543903.mp4,Five men sit in a car and clap hands
3370,https://v.cdn.vine.co/r/videos/E44CE5EB4A1288843865742336000_3db214774b4.1.5.4407824988842543903.mp4,"Inside a car, five caucasian men are singing and clapping."
3370,https://v.cdn.vine.co/r/videos/E44CE5EB4A1288843865742336000_3db214774b4.1.5.4407824988842543903.mp4,Five young men in a vehicle are singing and enjoying themselves as the driver sings loudly.
3370,https://v.cdn.vine.co/r/videos/E44CE5EB4A1288843865742336000_3db214774b4.1.5.4407824988842543903.mp4,Five people ride in a van and the three in the back seat applaud the driver who sings.
3370,https://v.cdn.vine.co/r/videos/E44CE5EB4A1288843865742336000_3db214774b4.1.5.4407824988842543903.mp4,"In a stationary car, during the day, a TV host is singing, to music, with a guest in the front seats, while three men in the rear are clapping at the performance."
3373,https://mtc.cdn.vine.co/v/videos/BF5A85AC-30D1-48C5-9F67-FAA5CF568CF6-5516-00000330F7C6A644_1.1.2.mp4,A woman with a big bust wearing a red dress dances on a floor with other dancers around
3373,https://mtc.cdn.vine.co/v/videos/BF5A85AC-30D1-48C5-9F67-FAA5CF568CF6-5516-00000330F7C6A644_1.1.2.mp4,"In a church, a woman in a red dress is praise dancing."
3373,https://mtc.cdn.vine.co/v/videos/BF5A85AC-30D1-48C5-9F67-FAA5CF568CF6-5516-00000330F7C6A644_1.1.2.mp4,At a convention a large black woman wearing a red dress is dancing as well as many other black people are also dancing.
3373,https://mtc.cdn.vine.co/v/videos/BF5A85AC-30D1-48C5-9F67-FAA5CF568CF6-5516-00000330F7C6A644_1.1.2.mp4,"At a party where men are in suits, a busty black woman in a tight red dress dances."
3373,https://mtc.cdn.vine.co/v/videos/BF5A85AC-30D1-48C5-9F67-FAA5CF568CF6-5516-00000330F7C6A644_1.1.2.mp4,"At a reception of some kind, people are dresses well and dancing on a dance floor in front of the music platform."
3375,https://mtc.cdn.vine.co/r/videos/1A30A5AA3D1238427231006138368_34daf0eccff.4.4.11655751691914518750.mp4,"On an outdoor stage, a young man enters while two girls stand on the stage"
3375,https://mtc.cdn.vine.co/r/videos/1A30A5AA3D1238427231006138368_34daf0eccff.4.4.11655751691914518750.mp4,"Outside on a sunny day, an young asian girl sings while a young asian man sneaks onto the stage dancing."
3375,https://mtc.cdn.vine.co/r/videos/1A30A5AA3D1238427231006138368_34daf0eccff.4.4.11655751691914518750.mp4,On a Japanese television show a Japanese man wearing a greenish tee shirt jeans walks on stage while a female announcer with microphone in her hands wearing a with blouse and jump pants speaks into the microphone and another Japanese woman is dancing behind the announcer.
3375,https://mtc.cdn.vine.co/r/videos/1A30A5AA3D1238427231006138368_34daf0eccff.4.4.11655751691914518750.mp4,A young man in a short sleeved tan sweater approaches a girl in blue pants holding a microphone in front of a rainbow.
3375,https://mtc.cdn.vine.co/r/videos/1A30A5AA3D1238427231006138368_34daf0eccff.4.4.11655751691914518750.mp4,"On an outdoor stage, a young asian man carefully comes on stage to learn a dance step, while others are dancing and an announcer acting as MC."
3376,https://v.cdn.vine.co/r/videos/B595E507971122884733794463744_2baf01b7496.5.1.9741994666315272279.mp4,"In a street crowd, a black man wearing a shirt with stripes and a star unfolds a similar flag while holding a flag on stick"
3376,https://v.cdn.vine.co/r/videos/B595E507971122884733794463744_2baf01b7496.5.1.9741994666315272279.mp4,"Outside an african american man holds up a yellow, red and blue flag that looks like the shirt he is wearing."
3376,https://v.cdn.vine.co/r/videos/B595E507971122884733794463744_2baf01b7496.5.1.9741994666315272279.mp4,In a town square a black man Wearing the colors of a country unfolds a flag of that country while many people are standing around in the square.
3376,https://v.cdn.vine.co/r/videos/B595E507971122884733794463744_2baf01b7496.5.1.9741994666315272279.mp4,"A black man in a red, yellow and blue jersey with a white star unfolds a banner that matches his jersey, in front of a daytime crowd on a street."
3376,https://v.cdn.vine.co/r/videos/B595E507971122884733794463744_2baf01b7496.5.1.9741994666315272279.mp4,"At a large crowd gathering, in a city, a man is selling national flags in the street."
3388,https://mtc.cdn.vine.co/r/videos/E0D6DB206D1085803112880611328_2cff25ec25c.0.3.9861387337997242873.mp4,Girl driving a car takes her hands off the wheel and the passenger puts his hand on the wheel
